Program ID of SkyWatcher Network training:31639

Program command: 
 ['/home/hxie1/Projects/OvarianCancer/TrainSkyWacherPurePrediction.py', '/home/hxie1/temp_netParameters/OvarianCancer/SkyWatcher', '/home/hxie1/data/OvarianCancerCT/Extract_ps2_2_5/Images_ROI_29_140_140', '/home/hxie1/data/OvarianCancerCT/patientResponseDict.json']

Major program changes: 
                      merge train and test dataMgr into one.
                      when epoch %5 ==0, do not use mixup.
                      Directly use 3D data for treatment prediction without segmentation. 
                      Number of filters in encoder is 128 

Experiment setting for Image3d ROI to response:
Input CT data: 29*140*140  3D CT raw image ROI with spacing size(5*2*2)

Predictive Model: 1,  first 3-layer dense conv block with channel size 128.
                  2,  and 3 dense conv DownBB blocks,  each of which includes a stride 2 conv and 3-layers dense conv block; 
                  3,  and 3 fully connected layers  changes the tensor into size 2*1;
                  4,  final a softmax for binary classification;
                  Total network learning parameters are 8 million.
                  Network architecture is referred at https://github.com/Hui-Xie/OvarianCancer/blob/master/SkyWatcherModel.py

response Loss Function:   focus loss  with weight [3.3, 1.4] for [0,1] class separately, as [0,1] uneven distribution.

Data:   training data has 113 patients, and valdiation data has 27 patients with training/test rate 80/20.
        We randomize all data, and then assign same distrubtion of treat reponse 0,1 into to training and test data set.


Training strategy:  50% probability of data are mixed up with beta distribution with alpha =0.4, to feed into network for training. 
                    No other data augmentation, and no dropout.  

                    Learning Scheduler:  Reduce learning rate on  plateau, and learning rate patience is 30 epochs.                                

            

Program starting Time: 2019-06-11 11:01:13.543762
Info: netPath = /home/hxie1/temp_netParameters/OvarianCancer/SkyWatcher

Now program get 140 input files.
Infor: In all data of 140 files, respone 0 has 41 files,
	  and response 1 has 99 files 
==== Regenerate training set and validation set by random with same distribution of 0 and 1 ==== 
Infor: Validation Set has 27 files,and Training Set has 113 files
TrainTestData Input:  batchSize=4, depth=29, height=140, width=140

Info: the size of bottle neck in the net = 128* (1, 7, 7)

Info: program uses Mixup with alpha=0.4, and mixupProb = 0.5.
Network trains from scratch.
Network has total 8,134,012 parameters.
Infor: Cross Entropy Weight: [3.3333333333333335, 1.4285714285714286] for label[0, 1]
Info: program will use 4 GPUs.
Loss Functions List: FocalCELoss with weight of 1; 

Hints: Optimal_Result = Yes = 1,  Optimal_Result = No = 0 

Epoch	TrLoss		Accura	TPR_r	TsLoss		Accura	TPR_r
763	0.1798		0.0000	0.0000	0.1717		0.7500	1.0000
764	0.1717		0.7500	1.0000	0.1821		0.5000	1.0000
765	0.1543		1.0000	1.0000	0.1543		1.0000	1.0000
766	0.1820		0.0000	0.0000	0.1821		0.5000	1.0000
767	0.1584		0.0000	0.0000	0.1821		0.5000	1.0000
768	0.1735		0.0000	0.0000	0.1891		0.2500	1.0000
769	0.1543		1.0000	1.0000	0.1821		0.5000	1.0000
770	0.1717		0.7500	1.0000	0.1821		0.5000	1.0000
771	0.1717		0.0000	0.0000	0.1717		0.7500	1.0000
772	0.1788		0.0000	0.0000	0.1821		0.5000	1.0000
773	0.1543		1.0000	1.0000	0.1717		0.7500	1.0000
774	0.1763		0.0000	0.0000	0.1717		0.7500	1.0000
775	0.1821		0.5000	1.0000	0.1891		0.2500	1.0000
776	0.1821		0.5000	1.0000	0.1717		0.7500	1.0000
777	0.1821		0.0000	0.0000	0.1821		0.5000	1.0000
778	0.1717		0.0000	0.0000	0.1891		0.2500	1.0000
779	0.1805		0.0000	0.0000	0.1821		0.5000	1.0000
780	0.1821		0.5000	1.0000	0.1717		0.7500	1.0000
781	0.1543		1.0000	1.0000	0.1891		0.2500	1.0000
782	0.1563		0.0000	0.0000	0.1717		0.7500	1.0000
783	0.1717		0.7500	1.0000	0.1891		0.2500	1.0000
784	0.1717		0.7500	1.0000	0.1821		0.5000	1.0000
785	0.1543		1.0000	1.0000	0.1717		0.7500	1.0000
786	0.1717		0.0000	0.0000	0.1543		1.0000	1.0000
787	0.1543		0.0000	0.0000	0.1717		0.7500	1.0000
788	0.1835		0.0000	0.0000	0.1717		0.7500	1.0000
789	0.1821		0.5000	1.0000	0.1543		1.0000	1.0000
790	0.1717		0.7500	1.0000	0.1821		0.5000	1.0000
791	0.1717		0.7500	1.0000	0.1821		0.5000	1.0000
792	0.1717		0.7500	1.0000	0.1891		0.2500	1.0000
793	0.1821		0.5000	1.0000	0.1821		0.5000	1.0000
794	0.1545		0.0000	0.0000	0.1543		1.0000	1.0000
795	0.1543		1.0000	1.0000	0.1543		1.0000	1.0000
796	0.1821		0.0000	0.0000	0.1543		1.0000	1.0000
797	0.1544		0.0000	0.0000	0.1821		0.5000	1.0000
798	0.1717		0.7500	1.0000	0.1543		1.0000	1.0000
799	0.1618		0.0000	0.0000	0.1717		0.7500	1.0000
800	0.1717		0.7500	1.0000	0.1821		0.5000	1.0000
801	0.1543		1.0000	1.0000	0.1717		0.7500	1.0000
802	0.1891		0.2500	1.0000	0.1717		0.7500	1.0000
803	0.1723		0.0000	0.0000	0.1717		0.7500	1.0000
804	0.1717		0.0000	0.0000	0.1543		1.0000	1.0000
805	0.1891		0.2500	1.0000	0.1717		0.7500	1.0000
806	0.1798		0.0000	0.0000	0.1717		0.7500	1.0000
807	0.1717		0.0000	0.0000	0.1717		0.7500	1.0000
808	0.1801		0.0000	0.0000	0.1821		0.5000	1.0000
809	0.1717		0.7500	1.0000	0.1543		1.0000	1.0000
810	0.1717		0.7500	1.0000	0.1821		0.5000	1.0000
811	0.1774		0.0000	0.0000	0.1717		0.7500	1.0000
812	0.1815		0.0000	0.0000	0.1717		0.7500	1.0000
813	0.1721		0.0000	0.0000	0.1717		0.7500	1.0000
814	0.1717		0.7500	1.0000	0.1821		0.5000	1.0000
815	0.1891		0.2500	1.0000	0.1717		0.7500	1.0000
816	0.1717		0.7500	1.0000	0.1717		0.7500	1.0000
817	0.1543		1.0000	1.0000	0.1717		0.7500	1.0000
818	0.1940		0.0000	0.0000	0.1821		0.5000	1.0000
819	0.1717		0.0000	0.0000	0.1821		0.5000	1.0000
820	0.1717		0.7500	1.0000	0.1717		0.7500	1.0000
821	0.1717		0.0000	0.0000	0.1821		0.5000	1.0000
822	0.1717		0.0000	0.0000	0.1717		0.7500	1.0000
823	0.1756		0.0000	0.0000	0.1717		0.7500	1.0000
824	0.1717		0.7500	1.0000	0.1821		0.5000	1.0000
825	0.1717		0.7500	1.0000	0.1891		0.2500	1.0000
826	0.1821		0.5000	1.0000	0.1717		0.7500	1.0000
827	0.1717		0.7500	1.0000	0.1821		0.5000	1.0000
828	0.1543		1.0000	1.0000	0.1717		0.7500	1.0000
829	0.1805		0.0000	0.0000	0.1543		1.0000	1.0000
830	0.1821		0.5000	1.0000	0.1717		0.7500	1.0000
831	0.1717		0.0000	0.0000	0.1717		0.7500	1.0000
832	0.1729		0.0000	0.0000	0.1717		0.7500	1.0000
833	0.1717		0.0000	0.0000	0.1543		1.0000	1.0000
834	0.1821		0.0000	0.0000	0.1717		0.7500	1.0000
835	0.1717		0.7500	1.0000	0.1821		0.5000	1.0000
836	0.1596		0.0000	0.0000	0.1543		1.0000	1.0000
837	0.1891		0.2500	1.0000	0.1543		1.0000	1.0000
838	0.1543		1.0000	1.0000	0.1717		0.7500	1.0000
839	0.1543		1.0000	1.0000	0.1717		0.7500	1.0000
840	0.1543		1.0000	1.0000	0.1821		0.5000	1.0000
841	0.1619		0.0000	0.0000	0.1717		0.7500	1.0000
842	0.1543		1.0000	1.0000	0.1717		0.7500	1.0000
843	0.1821		0.5000	1.0000	0.1543		1.0000	1.0000
844	0.1717		0.7500	1.0000	0.1543		1.0000	1.0000
845	0.1543		1.0000	1.0000	0.1717		0.7500	1.0000
846	0.1799		0.0000	0.0000	0.1717		0.7500	1.0000
847	0.1717		0.0000	0.0000	0.1821		0.5000	1.0000
848	0.1821		0.5000	1.0000	0.1821		0.5000	1.0000
849	0.1602		0.0000	0.0000	0.1717		0.7500	1.0000
850	0.1717		0.7500	1.0000	0.1717		0.7500	1.0000
851	0.1891		0.2500	1.0000	0.1717		0.7500	1.0000
852	0.1717		0.7500	1.0000	0.1717		0.7500	1.0000
853	0.1543		0.0000	0.0000	0.1821		0.5000	1.0000
854	0.1891		0.2500	1.0000	0.1543		1.0000	1.0000
855	0.1821		0.5000	1.0000	0.1821		0.5000	1.0000
856	0.1543		1.0000	1.0000	0.1821		0.5000	1.0000
857	0.1821		0.5000	1.0000	0.1717		0.7500	1.0000
858	0.1543		1.0000	1.0000	0.1543		1.0000	1.0000
859	0.1824		0.0000	0.0000	0.1821		0.5000	1.0000
860	0.1717		0.7500	1.0000	0.1543		1.0000	1.0000
861	0.1821		0.5000	1.0000	0.1717		0.7500	1.0000
862	0.1543		0.0000	0.0000	0.1543		1.0000	1.0000
863	0.1821		0.5000	1.0000	0.1821		0.5000	1.0000
864	0.1717		0.7500	1.0000	0.1821		0.5000	1.0000
865	0.1821		0.5000	1.0000	0.1717		0.7500	1.0000
866	0.1821		0.5000	1.0000	0.1717		0.7500	1.0000
867	0.1821		0.5000	1.0000	0.1821		0.5000	1.0000
868	0.1821		0.5000	1.0000	0.1717		0.7500	1.0000
869	0.1717		0.7500	1.0000	0.1543		1.0000	1.0000
870	0.1821		0.5000	1.0000	0.1821		0.5000	1.0000
871	0.1716		0.0000	0.0000	0.1543		1.0000	1.0000
872	0.1797		0.0000	0.0000	0.1717		0.7500	1.0000
873	0.1717		0.7500	1.0000	0.1821		0.5000	1.0000
874	0.1717		0.7500	1.0000	0.1821		0.5000	1.0000
875	0.1717		0.7500	1.0000	0.1821		0.5000	1.0000
876	0.1717		0.0000	0.0000	0.1543		1.0000	1.0000
877	0.1940		0.0000	0.0000	0.1717		0.7500	1.0000
878	0.1717		0.7500	1.0000	0.1821		0.5000	1.0000
879	0.1543		1.0000	1.0000	0.1717		0.7500	1.0000
880	0.1717		0.7500	1.0000	0.1717		0.7500	1.0000
881	0.1543		1.0000	1.0000	0.1821		0.5000	1.0000
882	0.1543		1.0000	1.0000	0.1821		0.5000	1.0000
883	0.1821		0.5000	1.0000	0.1821		0.5000	1.0000
884	0.1717		0.7500	1.0000	0.1717		0.7500	1.0000
885	0.1821		0.5000	1.0000	0.1717		0.7500	1.0000
886	0.1562		0.0000	0.0000	0.1543		1.0000	1.0000
887	0.1590		0.0000	0.0000	0.1543		1.0000	1.0000
888	0.1717		0.0000	0.0000	0.1717		0.7500	1.0000
889	0.1717		0.7500	1.0000	0.1543		1.0000	1.0000
890	0.1891		0.2500	1.0000	0.1543		1.0000	1.0000
891	0.1543		0.0000	0.0000	0.1717		0.7500	1.0000
892	0.1543		1.0000	1.0000	0.1543		1.0000	1.0000
893	0.1747		0.0000	0.0000	0.1717		0.7500	1.0000
894	0.1669		0.0000	0.0000	0.1717		0.7500	1.0000
895	0.1717		0.7500	1.0000	0.1717		0.7500	1.0000
896	0.1891		0.0000	0.0000	0.1717		0.7500	1.0000
897	0.1819		0.0000	0.0000	0.1891		0.2500	1.0000
898	0.1717		0.0000	0.0000	0.1821		0.5000	1.0000
899	0.1768		0.0000	0.0000	0.1543		1.0000	1.0000
900	0.1543		1.0000	1.0000	0.1717		0.7500	1.0000
901	0.1717		0.0000	0.0000	0.1821		0.5000	1.0000
902	0.1796		0.0000	0.0000	0.1543		1.0000	1.0000
903	0.1864		0.0000	0.0000	0.1821		0.5000	1.0000
904	0.1821		0.5000	1.0000	0.1543		1.0000	1.0000
905	0.1717		0.7500	1.0000	0.1821		0.5000	1.0000
906	0.1801		0.0000	0.0000	0.1717		0.7500	1.0000
907	0.1543		1.0000	1.0000	0.1543		1.0000	1.0000
908	0.1719		0.0000	0.0000	0.1717		0.7500	1.0000
909	0.1543		1.0000	1.0000	0.1821		0.5000	1.0000
910	0.1717		0.7500	1.0000	0.1891		0.2500	1.0000
911	0.1691		0.0000	0.0000	0.1717		0.7500	1.0000
912	0.1821		0.5000	1.0000	0.1717		0.7500	1.0000
913	0.1717		0.0000	0.0000	0.1821		0.5000	1.0000
914	0.1543		0.0000	0.0000	0.1717		0.7500	1.0000
915	0.1821		0.5000	1.0000	0.1821		0.5000	1.0000
916	0.1717		0.7500	1.0000	0.1717		0.7500	1.0000
917	0.1717		0.7500	1.0000	0.1543		1.0000	1.0000
918	0.1717		0.7500	1.0000	0.1717		0.7500	1.0000
919	0.1717		0.0000	0.0000	0.1821		0.5000	1.0000
920	0.1717		0.7500	1.0000	0.1543		1.0000	1.0000
921	0.1543		1.0000	1.0000	0.1543		1.0000	1.0000
922	0.1891		0.2500	1.0000	0.1543		1.0000	1.0000
923	0.1717		0.0000	0.0000	0.1821		0.5000	1.0000
924	0.1543		0.0000	0.0000	0.1821		0.5000	1.0000
925	0.1717		0.7500	1.0000	0.1821		0.5000	1.0000
926	0.1814		0.0000	0.0000	0.1717		0.7500	1.0000
927	0.1717		0.7500	1.0000	0.1821		0.5000	1.0000
928	0.1693		0.0000	0.0000	0.1821		0.5000	1.0000
929	0.1717		0.0000	0.0000	0.1717		0.7500	1.0000
930	0.1717		0.7500	1.0000	0.1821		0.5000	1.0000
931	0.1717		0.7500	1.0000	0.1717		0.7500	1.0000
932	0.1796		0.0000	0.0000	0.1543		1.0000	1.0000
933	0.1821		0.0000	0.0000	0.1717		0.7500	1.0000
934	0.1543		1.0000	1.0000	0.1821		0.5000	1.0000
935	0.1821		0.5000	1.0000	0.1821		0.5000	1.0000
936	0.1543		1.0000	1.0000	0.1717		0.7500	1.0000
937	0.1543		1.0000	1.0000	0.1543		1.0000	1.0000
938	0.1717		0.7500	1.0000	0.1543		1.0000	1.0000
939	0.1821		0.0000	0.0000	0.1717		0.7500	1.0000
940	0.1821		0.5000	1.0000	0.1717		0.7500	1.0000
941	0.1721		0.0000	0.0000	0.1821		0.5000	1.0000
942	0.1717		0.7500	1.0000	0.1891		0.2500	1.0000
943	0.1717		0.7500	1.0000	0.1543		1.0000	1.0000
944	0.1703		0.0000	0.0000	0.1821		0.5000	1.0000
945	0.1543		1.0000	1.0000	0.1717		0.7500	1.0000
946	0.1655		0.0000	0.0000	0.1717		0.7500	1.0000
947	0.1821		0.5000	1.0000	0.1543		1.0000	1.0000
948	0.1821		0.5000	1.0000	0.1891		0.2500	1.0000
949	0.1824		0.0000	0.0000	0.1543		1.0000	1.0000
950	0.1717		0.7500	1.0000	0.1543		1.0000	1.0000
951	0.1717		0.0000	0.0000	0.1821		0.5000	1.0000
952	0.1730		0.0000	0.0000	0.1717		0.7500	1.0000
953	0.1543		1.0000	1.0000	0.1821		0.5000	1.0000
954	0.1821		0.5000	1.0000	0.1543		1.0000	1.0000
955	0.1717		0.7500	1.0000	0.1821		0.5000	1.0000
956	0.1717		0.0000	0.0000	0.1717		0.7500	1.0000
957	0.1543		1.0000	1.0000	0.1717		0.7500	1.0000
958	0.1717		0.0000	0.0000	0.1717		0.7500	1.0000
959	0.1821		0.0000	0.0000	0.1717		0.7500	1.0000
960	0.1821		0.5000	1.0000	0.1821		0.5000	1.0000
961	0.1867		0.0000	0.0000	0.1821		0.5000	1.0000
962	0.1717		0.7500	1.0000	0.1717		0.7500	1.0000
963	0.1543		1.0000	1.0000	0.1717		0.7500	1.0000
964	0.1891		0.2500	1.0000	0.1543		1.0000	1.0000
965	0.1717		0.7500	1.0000	0.1717		0.7500	1.0000
966	0.1821		0.0000	0.0000	0.1821		0.5000	1.0000
967	0.1819		0.0000	0.0000	0.1821		0.5000	1.0000
968	0.1717		0.7500	1.0000	0.1717		0.7500	1.0000
969	0.1717		0.7500	1.0000	0.1717		0.7500	1.0000
970	0.1543		1.0000	1.0000	0.1717		0.7500	1.0000
971	0.1654		0.0000	0.0000	0.1717		0.7500	1.0000
972	0.1717		0.0000	0.0000	0.1821		0.5000	1.0000
973	0.1794		0.0000	0.0000	0.1717		0.7500	1.0000
974	0.1811		0.0000	0.0000	0.1821		0.5000	1.0000
975	0.1717		0.7500	1.0000	0.1717		0.7500	1.0000
976	0.1889		0.0000	0.0000	0.1717		0.7500	1.0000
977	0.1543		1.0000	1.0000	0.1717		0.7500	1.0000
978	0.1730		0.0000	0.0000	0.1821		0.5000	1.0000
979	0.1821		0.0000	0.0000	0.1821		0.5000	1.0000
980	0.1821		0.5000	1.0000	0.1543		1.0000	1.0000
981	0.1821		0.5000	1.0000	0.1717		0.7500	1.0000
982	0.1717		0.7500	1.0000	0.1543		1.0000	1.0000
983	0.1717		0.7500	1.0000	0.1891		0.2500	1.0000
984	0.1811		0.0000	0.0000	0.1821		0.5000	1.0000
985	0.1717		0.7500	1.0000	0.1543		1.0000	1.0000
986	0.1717		0.7500	1.0000	0.1821		0.5000	1.0000
987	0.1717		0.7500	1.0000	0.1717		0.7500	1.0000
988	0.1891		0.2500	1.0000	0.1821		0.5000	1.0000
989	0.1543		1.0000	1.0000	0.1891		0.2500	1.0000
990	0.1821		0.5000	1.0000	0.1543		1.0000	1.0000
991	0.1772		0.0000	0.0000	0.1543		1.0000	1.0000
992	0.1717		0.7500	1.0000	0.1821		0.5000	1.0000
993	0.1821		0.5000	1.0000	0.1717		0.7500	1.0000
994	0.1784		0.0000	0.0000	0.1717		0.7500	1.0000
995	0.1821		0.5000	1.0000	0.1717		0.7500	1.0000
996	0.1717		0.7500	1.0000	0.1891		0.2500	1.0000
997	0.1681		0.0000	0.0000	0.1543		1.0000	1.0000
998	0.1743		0.0000	0.0000	0.1717		0.7500	1.0000
999	0.1821		0.5000	1.0000	0.1717		0.7500	1.0000
1000	0.1717		0.7500	1.0000	0.1717		0.7500	1.0000
1001	0.1717		0.7500	1.0000	0.1891		0.2500	1.0000
1002	0.1585		0.0000	0.0000	0.1543		1.0000	1.0000
1003	0.1717		0.0000	0.0000	0.1717		0.7500	1.0000
1004	0.1717		0.7500	1.0000	0.1543		1.0000	1.0000
1005	0.1717		0.7500	1.0000	0.1543		1.0000	1.0000
1006	0.1717		0.7500	1.0000	0.1891		0.2500	1.0000
1007	0.1821		0.0000	0.0000	0.1821		0.5000	1.0000
1008	0.1741		0.0000	0.0000	0.1821		0.5000	1.0000
1009	0.1777		0.0000	0.0000	0.1821		0.5000	1.0000
1010	0.1821		0.5000	1.0000	0.1821		0.5000	1.0000
1011	0.1543		1.0000	1.0000	0.1717		0.7500	1.0000
1012	0.1821		0.5000	1.0000	0.1543		1.0000	1.0000
1013	0.1717		0.7500	1.0000	0.1891		0.2500	1.0000
1014	0.1821		0.5000	1.0000	0.1821		0.5000	1.0000
1015	0.1717		0.7500	1.0000	0.1821		0.5000	1.0000
1016	0.1821		0.5000	1.0000	0.1717		0.7500	1.0000
1017	0.1821		0.5000	1.0000	0.1717		0.7500	1.0000
1018	0.1891		0.2500	1.0000	0.1543		1.0000	1.0000
1019	0.1821		0.5000	1.0000	0.1821		0.5000	1.0000
1020	0.1821		0.5000	1.0000	0.1543		1.0000	1.0000
1021	0.1625		0.0000	0.0000	0.1717		0.7500	1.0000
1022	0.1787		0.0000	0.0000	0.1543		1.0000	1.0000
1023	0.1821		0.5000	1.0000	0.1717		0.7500	1.0000
1024	0.1769		0.0000	0.0000	0.1821		0.5000	1.0000
1025	0.1717		0.7500	1.0000	0.1717		0.7500	1.0000
1026	0.1717		0.7500	1.0000	0.1891		0.2500	1.0000
1027	0.1821		0.0000	0.0000	0.1543		1.0000	1.0000
1028	0.1543		0.0000	0.0000	0.1891		0.2500	1.0000
1029	0.1616		0.0000	0.0000	0.1717		0.7500	1.0000
1030	0.1891		0.2500	1.0000	0.1821		0.5000	1.0000
1031	0.1725		0.0000	0.0000	0.1717		0.7500	1.0000
1032	0.1543		0.0000	0.0000	0.1543		1.0000	1.0000
1033	0.1717		0.7500	1.0000	0.1543		1.0000	1.0000
1034	0.1821		0.5000	1.0000	0.1821		0.5000	1.0000
1035	0.1543		1.0000	1.0000	0.1891		0.2500	1.0000
1036	0.1717		0.7500	1.0000	0.1821		0.5000	1.0000
1037	0.1543		0.0000	0.0000	0.1821		0.5000	1.0000
1038	0.1717		0.0000	0.0000	0.1543		1.0000	1.0000
1039	0.1717		0.0000	0.0000	0.1821		0.5000	1.0000
1040	0.1717		0.7500	1.0000	0.1821		0.5000	1.0000
1041	0.1821		0.5000	1.0000	0.1543		1.0000	1.0000
1042	0.1717		0.7500	1.0000	0.1717		0.7500	1.0000
1043	0.1891		0.2500	1.0000	0.1543		1.0000	1.0000
1044	0.1731		0.0000	0.0000	0.1717		0.7500	1.0000
1045	0.1717		0.7500	1.0000	0.1717		0.7500	1.0000
1046	0.1717		0.7500	1.0000	0.1821		0.5000	1.0000
1047	0.1717		0.0000	0.0000	0.1821		0.5000	1.0000
1048	0.1821		0.5000	1.0000	0.1543		1.0000	1.0000
1049	0.1543		1.0000	1.0000	0.1717		0.7500	1.0000
1050	0.1891		0.2500	1.0000	0.1717		0.7500	1.0000
1051	0.1717		0.0000	0.0000	0.1717		0.7500	1.0000
1052	0.1717		0.0000	0.0000	0.1717		0.7500	1.0000
1053	0.1717		0.7500	1.0000	0.1543		1.0000	1.0000
1054	0.1717		0.7500	1.0000	0.1717		0.7500	1.0000
1055	0.1717		0.7500	1.0000	0.1821		0.5000	1.0000
1056	0.1877		0.0000	0.0000	0.1717		0.7500	1.0000
1057	0.1543		1.0000	1.0000	0.1891		0.2500	1.0000
1058	0.1543		0.0000	0.0000	0.1717		0.7500	1.0000
1059	0.1791		0.0000	0.0000	0.1717		0.7500	1.0000
1060	0.1543		1.0000	1.0000	0.1717		0.7500	1.0000
1061	0.1788		0.0000	0.0000	0.1821		0.5000	1.0000
1062	0.1820		0.0000	0.0000	0.1717		0.7500	1.0000
1063	0.1717		0.7500	1.0000	0.1717		0.7500	1.0000
1064	0.1821		0.5000	1.0000	0.1891		0.2500	1.0000
1065	0.1717		0.7500	1.0000	0.1717		0.7500	1.0000
1066	0.1717		0.7500	1.0000	0.1717		0.7500	1.0000
1067	0.1715		0.0000	0.0000	0.1821		0.5000	1.0000
1068	0.1717		0.7500	1.0000	0.1821		0.5000	1.0000
1069	0.1544		0.0000	0.0000	0.1717		0.7500	1.0000
1070	0.1717		0.7500	1.0000	0.1543		1.0000	1.0000
1071	0.1598		0.0000	0.0000	0.1717		0.7500	1.0000
1072	0.1748		0.0000	0.0000	0.1717		0.7500	1.0000
1073	0.1677		0.0000	0.0000	0.1717		0.7500	1.0000
1074	0.1708		0.0000	0.0000	0.1821		0.5000	1.0000
1075	0.1543		1.0000	1.0000	0.1717		0.7500	1.0000
1076	0.1717		0.0000	0.0000	0.1717		0.7500	1.0000
1077	0.1543		1.0000	1.0000	0.1821		0.5000	1.0000
1078	0.1717		0.7500	1.0000	0.1717		0.7500	1.0000
1079	0.1717		0.7500	1.0000	0.1821		0.5000	1.0000
1080	0.1543		1.0000	1.0000	0.1717		0.7500	1.0000
1081	0.1717		0.7500	1.0000	0.1717		0.7500	1.0000
1082	0.1543		1.0000	1.0000	0.1821		0.5000	1.0000
1083	0.1821		0.0000	0.0000	0.1717		0.7500	1.0000
1084	0.1821		0.5000	1.0000	0.1717		0.7500	1.0000
1085	0.1821		0.5000	1.0000	0.1821		0.5000	1.0000
1086	0.1717		0.7500	1.0000	0.1543		1.0000	1.0000
1087	0.1717		0.7500	1.0000	0.1821		0.5000	1.0000
1088	0.1821		0.0000	0.0000	0.1543		1.0000	1.0000
1089	0.1599		0.0000	0.0000	0.1717		0.7500	1.0000
1090	0.1543		1.0000	1.0000	0.1821		0.5000	1.0000
1091	0.1821		0.5000	1.0000	0.1717		0.7500	1.0000
1092	0.1821		0.5000	1.0000	0.1717		0.7500	1.0000
1093	0.1543		1.0000	1.0000	0.1543		1.0000	1.0000
1094	0.1717		0.0000	0.0000	0.1543		1.0000	1.0000
1095	0.1717		0.7500	1.0000	0.1543		1.0000	1.0000
1096	0.1772		0.0000	0.0000	0.1543		1.0000	1.0000
1097	0.1705		0.0000	0.0000	0.1543		1.0000	1.0000
1098	0.1717		0.0000	0.0000	0.1821		0.5000	1.0000
1099	0.1821		0.5000	1.0000	0.1543		1.0000	1.0000
1100	0.1891		0.2500	1.0000	0.1821		0.5000	1.0000
1101	0.1717		0.0000	0.0000	0.1543		1.0000	1.0000
1102	0.1821		0.0000	0.0000	0.1717		0.7500	1.0000
1103	0.1543		1.0000	1.0000	0.1717		0.7500	1.0000
1104	0.1821		0.5000	1.0000	0.1717		0.7500	1.0000
1105	0.1717		0.7500	1.0000	0.1717		0.7500	1.0000
1106	0.1543		1.0000	1.0000	0.1891		0.2500	1.0000
1107	0.1777		0.0000	0.0000	0.1717		0.7500	1.0000
1108	0.1577		0.0000	0.0000	0.1543		1.0000	1.0000
1109	0.1543		1.0000	1.0000	0.1717		0.7500	1.0000
1110	0.1717		0.7500	1.0000	0.1821		0.5000	1.0000
1111	0.1717		0.7500	1.0000	0.1543		1.0000	1.0000
1112	0.1717		0.0000	0.0000	0.1821		0.5000	1.0000
1113	0.1717		0.0000	0.0000	0.1717		0.7500	1.0000
1114	0.1543		0.0000	0.0000	0.1717		0.7500	1.0000
1115	0.1717		0.7500	1.0000	0.1543		1.0000	1.0000
1116	0.1717		0.7500	1.0000	0.1543		1.0000	1.0000
1117	0.1658		0.0000	0.0000	0.1717		0.7500	1.0000
1118	0.1718		0.0000	0.0000	0.1821		0.5000	1.0000
1119	0.1543		1.0000	1.0000	0.1543		1.0000	1.0000
1120	0.1543		1.0000	1.0000	0.1821		0.5000	1.0000
1121	0.1543		1.0000	1.0000	0.1717		0.7500	1.0000
1122	0.1717		0.7500	1.0000	0.1543		1.0000	1.0000
1123	0.1717		0.7500	1.0000	0.1717		0.7500	1.0000
1124	0.1821		0.5000	1.0000	0.1717		0.7500	1.0000
1125	0.1717		0.7500	1.0000	0.1821		0.5000	1.0000
1126	0.1826		0.0000	0.0000	0.1717		0.7500	1.0000
1127	0.1543		0.0000	0.0000	0.1821		0.5000	1.0000
1128	0.1717		0.0000	0.0000	0.1717		0.7500	1.0000
1129	0.1717		0.7500	1.0000	0.1717		0.7500	1.0000
1130	0.1717		0.7500	1.0000	0.1717		0.7500	1.0000
1131	0.1821		0.5000	1.0000	0.1717		0.7500	1.0000
1132	0.1717		0.7500	1.0000	0.1717		0.7500	1.0000
1133	0.1821		0.0000	0.0000	0.1717		0.7500	1.0000
1134	0.1821		0.0000	0.0000	0.1717		0.7500	1.0000
1135	0.1821		0.5000	1.0000	0.1821		0.5000	1.0000
1136	0.1543		1.0000	1.0000	0.1891		0.2500	1.0000
1137	0.1543		1.0000	1.0000	0.1821		0.5000	1.0000
1138	0.1717		0.7500	1.0000	0.1821		0.5000	1.0000
1139	0.1717		0.0000	0.0000	0.1717		0.7500	1.0000
1140	0.1891		0.2500	1.0000	0.1717		0.7500	1.0000
1141	0.1717		0.7500	1.0000	0.1543		1.0000	1.0000
1142	0.1543		1.0000	1.0000	0.1717		0.7500	1.0000
